ID_Pesquisa,Data_Resposta,Nota_NPS,Estado,Motivo_Principal,ID_Sistema_Feedback,Classificacao_NPS
SRV-002635,2025-03-08,6,CE,Atendimento,82631,Detrator
SRV-002636,2025-05-13,4,CE,Tempo de Entrega,54791,Detrator
SRV-002637,2025-12-28,9,SC,Tempo de Entrega,99640,Promotor
SRV-002638,2025-05-20,5,MG,Variedade,13255,Detrator
SRV-002639,2025-03-23,3,PE,Tempo de Entrega,43826,Detrator
SRV-002640,2025-02-27,8,GO,Qualidade do Produto,98568,Neutro
SRV-002641,2025-05-29,3,ES,Variedade,14944,Detrator
SRV-002642,2025-05-11,0,CE,Preço,47826,Detrator
SRV-002643,2025-03-10,6,GO,Atendimento,40497,Detrator
SRV-002644,2025-12-11,6,RJ,Atendimento,37723,Detrator
SRV-002645,2025-09-07,3,SC,Atendimento,45287,Detrator
SRV-002646,2025-11-16,2,SP,Qualidade do Produto,21845,Detrator
SRV-002647,2025-06-26,7,SC,Preço,99833,Neutro
SRV-002648,2025-03-13,4,GO,Variedade,78106,Detrator
SRV-002649,2025-01-17,9,MS,Variedade,82986,Promotor
SRV-002650,2025-11-25,6,CE,Atendimento,95807,Detrator
SRV-002651,2025-06-09,3,SP,Preço,65569,Detrator
SRV-002652,2025-03-11,3,AM,Preço,91434,Detrator
SRV-002653,2025-04-23,7,BA,Preço,89925,Neutro
SRV-002654,2025-08-20,7,PR,Tempo de Entrega,35463,Neutro
SRV-002655,2025-01-21,1,SC,Tempo de Entrega,10744,Detrator
SRV-002656,2025-05-15,1,RJ,Atendimento,98340,Detrator
SRV-002657,2025-09-20,2,RJ,Preço,46282,Detrator
SRV-002658,2025-04-21,2,MS,Preço,62082,Detrator
SRV-002659,2025-09-03,0,PE,Variedade,64689,Detrator
SRV-002660,2025-10-10,2,MG,Variedade,86407,Detrator
SRV-002661,2025-01-08,5,SC,Atendimento,89072,Detrator
SRV-002662,2025-10-11,7,CE,Preço,98633,Neutro
SRV-002663,2025-07-26,9,PR,Atendimento,74766,Promotor
SRV-002664,2025-07-13,5,AM,Variedade,75711,Detrator
SRV-002665,2025-02-16,4,MS,Variedade,13217,Detrator
SRV-002666,2025-12-08,3,ES,Tempo de Entrega,90642,Detrator
SRV-002667,2025-08-30,2,CE,Atendimento,40359,Detrator
SRV-002668,2025-01-10,3,RJ,Atendimento,63509,Detrator
SRV-002669,2025-10-16,6,BA,Preço,71970,Detrator
SRV-002670,2025-05-11,0,CE,Preço,32357,Detrator
SRV-002671,2025-09-27,6,RS,Tempo de Entrega,52354,Detrator
SRV-002672,2025-10-29,0,MT,Qualidade do Produto,48570,Detrator
SRV-002673,2025-03-02,1,RJ,Qualidade do Produto,17034,Detrator
SRV-002674,2025-06-13,3,SC,Qualidade do Produto,26263,Detrator
SRV-002675,2025-01-13,0,AM,Atendimento,52180,Detrator
SRV-002676,2025-09-29,10,BA,Atendimento,60099,Promotor
SRV-002677,2025-07-27,10,RS,Variedade,84312,Promotor
SRV-002678,2025-09-03,10,PA,Atendimento,85348,Promotor
SRV-002679,2025-05-13,8,SP,Atendimento,95275,Neutro
SRV-002680,2025-09-01,5,PR,Atendimento,36925,Detrator
SRV-002681,2025-10-21,0,RJ,Tempo de Entrega,29575,Detrator
SRV-002682,2025-02-07,0,SC,Atendimento,32231,Detrator
SRV-002683,2025-12-25,5,RS,Preço,86935,Detrator
SRV-002684,2025-02-25,3,AM,Preço,57731,Detrator
SRV-002685,2025-11-15,3,AM,Variedade,33100,Detrator
SRV-002686,2025-02-17,10,RS,Tempo de Entrega,20768,Promotor
SRV-002687,2025-04-15,5,MG,Preço,69337,Detrator
SRV-002688,2025-02-28,10,RS,Tempo de Entrega,60697,Promotor
SRV-002689,2025-03-18,6,PA,Tempo de Entrega,21357,Detrator
SRV-002690,2025-08-06,8,PR,Variedade,76973,Neutro
SRV-002691,2025-02-24,9,BA,Tempo de Entrega,34946,Promotor
SRV-002692,2025-02-24,4,PA,Atendimento,96424,Detrator
SRV-002693,2025-05-09,8,MS,Tempo de Entrega,81038,Neutro
SRV-002694,2025-03-26,3,BA,Variedade,65149,Detrator
SRV-002695,2025-08-02,9,RS,Variedade,15566,Promotor
SRV-002696,2025-04-25,1,SC,Variedade,51576,Detrator
SRV-002697,2025-11-10,2,RJ,Preço,63318,Detrator
SRV-002698,2025-10-20,10,SC,Atendimento,79550,Promotor
SRV-002699,2025-02-18,0,GO,Preço,61408,Detrator
SRV-002700,2025-03-08,5,MS,Qualidade do Produto,63506,Detrator
SRV-002701,2025-10-02,5,PA,Atendimento,89149,Detrator
SRV-002702,2025-05-09,0,MT,Tempo de Entrega,50167,Detrator
SRV-002703,2025-01-29,10,PE,Variedade,43699,Promotor
SRV-002704,2025-12-09,2,PA,Qualidade do Produto,59545,Detrator
SRV-002705,2025-02-02,4,RJ,Atendimento,62429,Detrator
SRV-002706,2025-04-29,2,SP,Preço,97350,Detrator
SRV-002707,2025-06-29,9,MT,Variedade,33386,Promotor
SRV-002708,2025-05-31,2,GO,Preço,69273,Detrator
SRV-002709,2025-05-13,9,PR,Atendimento,51585,Promotor
SRV-002710,2025-11-23,2,MT,Atendimento,17509,Detrator
SRV-002711,2025-07-04,4,SC,Qualidade do Produto,97852,Detrator
SRV-002712,2025-05-14,4,MG,Tempo de Entrega,86607,Detrator
SRV-002713,2025-06-26,3,BA,Preço,88764,Detrator
SRV-002714,2025-01-22,0,RS,Qualidade do Produto,87150,Detrator
SRV-002715,2025-08-29,4,RJ,Variedade,85837,Detrator
SRV-002716,2025-03-18,9,MS,Tempo de Entrega,73305,Promotor
SRV-002717,2025-07-23,4,RS,Qualidade do Produto,52851,Detrator
SRV-002718,2025-01-04,3,PA,Preço,86910,Detrator
SRV-002719,2025-11-24,5,PA,Atendimento,44407,Detrator
SRV-002720,2025-06-14,9,SP,Variedade,56606,Promotor
SRV-002721,2025-05-08,3,PE,Preço,89518,Detrator
SRV-002722,2025-02-14,6,GO,Tempo de Entrega,55652,Detrator
SRV-002723,2025-08-06,6,RS,Tempo de Entrega,20248,Detrator
SRV-002724,2025-08-23,1,SC,Atendimento,20515,Detrator
SRV-002725,2025-05-16,2,GO,Atendimento,20830,Detrator
SRV-002726,2025-06-17,0,RJ,Variedade,70631,Detrator
SRV-002727,2025-08-25,7,MG,Variedade,16799,Neutro
SRV-002728,2025-04-03,8,SP,Atendimento,84083,Neutro
SRV-002729,2025-01-05,3,PA,Atendimento,24328,Detrator
SRV-002730,2025-06-05,5,CE,Tempo de Entrega,22679,Detrator
SRV-002731,2025-09-02,8,GO,Atendimento,31058,Neutro
SRV-002732,2025-12-26,5,PR,Qualidade do Produto,56696,Detrator
SRV-002733,2025-03-22,8,PE,Preço,95442,Neutro
SRV-002734,2025-09-04,3,GO,Atendimento,48872,Detrator
SRV-002735,2025-12-09,7,SC,Variedade,64971,Neutro
SRV-002736,2025-05-17,8,PR,Qualidade do Produto,92083,Neutro
SRV-002737,2025-03-04,3,MS,Variedade,33306,Detrator
SRV-002738,2025-11-03,4,MG,Qualidade do Produto,38210,Detrator
SRV-002739,2025-04-26,7,PR,Atendimento,55693,Neutro
SRV-002740,2025-04-23,9,BA,Preço,38239,Promotor
SRV-002741,2025-01-31,5,MS,Variedade,78917,Detrator
SRV-002742,2025-01-07,6,RJ,Qualidade do Produto,17447,Detrator
SRV-002743,2025-01-03,2,PR,Tempo de Entrega,95904,Detrator
SRV-002744,2025-11-03,6,SC,Atendimento,30271,Detrator
SRV-002745,2025-08-31,7,CE,Preço,75875,Neutro
SRV-002746,2025-02-25,9,BA,Atendimento,95510,Promotor
SRV-002747,2025-03-14,5,BA,Tempo de Entrega,66843,Detrator
SRV-002748,2025-01-10,9,PA,Preço,36221,Promotor
SRV-002749,2025-03-02,8,PR,Tempo de Entrega,74388,Neutro
SRV-002750,2025-02-19,5,PE,Atendimento,66467,Detrator
SRV-002751,2025-05-02,8,ES,Qualidade do Produto,83269,Neutro
SRV-002752,2025-06-24,3,MS,Atendimento,80585,Detrator
SRV-002753,2025-01-01,7,PE,Atendimento,53086,Neutro
SRV-002754,2025-02-07,10,MT,Atendimento,96624,Promotor
SRV-002755,2025-07-09,3,RS,Variedade,91144,Detrator
SRV-002756,2025-03-20,1,SC,Tempo de Entrega,10638,Detrator
SRV-002757,2025-12-11,9,ES,Tempo de Entrega,83245,Promotor
SRV-002758,2025-12-04,10,RJ,Tempo de Entrega,80679,Promotor
SRV-002759,2025-07-09,8,BA,Variedade,72934,Neutro
SRV-002760,2025-07-03,4,SC,Qualidade do Produto,76760,Detrator
SRV-002761,2025-03-08,3,MS,Atendimento,57234,Detrator
SRV-002762,2025-01-17,1,PA,Qualidade do Produto,71049,Detrator
SRV-002763,2025-11-12,0,MG,Variedade,73843,Detrator
SRV-002764,2025-10-23,10,RS,Tempo de Entrega,58047,Promotor
SRV-002765,2025-07-28,6,CE,Atendimento,19741,Detrator
SRV-002766,2025-12-11,5,RS,Preço,73004,Detrator
SRV-002767,2025-02-10,1,SC,Preço,71489,Detrator
SRV-002768,2025-04-25,7,RJ,Qualidade do Produto,32991,Neutro
SRV-002769,2025-04-10,10,BA,Tempo de Entrega,36081,Promotor
SRV-002770,2025-12-11,3,SP,Preço,67304,Detrator
SRV-002771,2025-12-15,7,GO,Qualidade do Produto,25642,Neutro
SRV-002772,2025-05-19,6,SP,Variedade,85103,Detrator
SRV-002773,2025-11-12,4,SC,Qualidade do Produto,27399,Detrator
SRV-002774,2025-11-20,9,PR,Qualidade do Produto,43103,Promotor
SRV-002775,2025-11-30,9,PE,Qualidade do Produto,25330,Promotor
SRV-002776,2025-10-29,7,GO,Atendimento,26464,Neutro
SRV-002777,2025-10-21,8,MS,Qualidade do Produto,12134,Neutro
SRV-002778,2025-01-17,4,RS,Qualidade do Produto,59409,Detrator
SRV-002779,2025-11-18,9,RJ,Atendimento,10184,Promotor
SRV-002780,2025-10-19,4,GO,Atendimento,59274,Detrator
SRV-002781,2025-03-15,1,MS,Variedade,82799,Detrator
SRV-002782,2025-09-20,4,RS,Tempo de Entrega,65810,Detrator
SRV-002783,2025-01-16,2,PA,Preço,88727,Detrator
SRV-002784,2025-01-14,6,MG,Preço,79050,Detrator
SRV-002785,2025-12-02,9,SP,Qualidade do Produto,42734,Promotor
SRV-002786,2025-10-08,4,MT,Variedade,81613,Detrator
SRV-002787,2025-12-27,7,BA,Qualidade do Produto,60546,Neutro
SRV-002788,2025-01-04,0,AM,Preço,45120,Detrator
SRV-002789,2025-05-07,2,MS,Atendimento,58484,Detrator
SRV-002790,2025-11-08,2,MG,Tempo de Entrega,70563,Detrator
SRV-002791,2025-01-06,8,MT,Variedade,85036,Neutro
SRV-002792,2025-05-09,4,BA,Atendimento,90528,Detrator
SRV-002793,2025-08-20,8,RS,Tempo de Entrega,65113,Neutro
SRV-002794,2025-11-09,8,MS,Variedade,63096,Neutro
SRV-002795,2025-07-14,0,PA,Variedade,20133,Detrator
SRV-002796,2025-03-06,1,RJ,Preço,16405,Detrator
SRV-002797,2025-11-17,4,GO,Atendimento,40269,Detrator
SRV-002798,2025-04-13,3,AM,Variedade,92410,Detrator
SRV-002799,2025-10-04,9,AM,Variedade,27085,Promotor
SRV-002800,2025-06-07,8,SP,Tempo de Entrega,45702,Neutro
SRV-002801,2025-08-12,6,RS,Preço,89883,Detrator
SRV-002802,2025-10-16,5,GO,Qualidade do Produto,23502,Detrator
SRV-002803,2025-10-05,6,SP,Preço,56479,Detrator
SRV-002804,2025-07-01,0,SC,Qualidade do Produto,89384,Detrator
SRV-002805,2025-01-04,0,GO,Atendimento,97957,Detrator
SRV-002806,2025-08-03,7,MT,Atendimento,24426,Neutro
SRV-002807,2025-08-05,1,CE,Variedade,80231,Detrator
SRV-002808,2025-07-28,9,MT,Atendimento,25860,Promotor
SRV-002809,2025-03-15,10,CE,Variedade,56865,Promotor
SRV-002810,2025-08-15,8,BA,Preço,57404,Neutro
SRV-002811,2025-04-03,6,RS,Atendimento,67423,Detrator
SRV-002812,2025-03-06,5,ES,Preço,84379,Detrator
SRV-002813,2025-11-17,0,SP,Preço,41152,Detrator
SRV-002814,2025-01-10,0,SP,Atendimento,91109,Detrator
SRV-002815,2025-10-30,1,ES,Preço,40737,Detrator
SRV-002816,2025-11-18,5,PR,Atendimento,64325,Detrator
SRV-002817,2025-11-01,5,MS,Atendimento,48767,Detrator
SRV-002818,2025-10-05,1,RS,Atendimento,51705,Detrator
SRV-002819,2025-03-27,0,AM,Qualidade do Produto,12002,Detrator
SRV-002820,2025-01-26,9,ES,Preço,92159,Promotor
SRV-002821,2025-08-06,4,CE,Tempo de Entrega,70237,Detrator
SRV-002822,2025-04-05,4,AM,Atendimento,65713,Detrator
SRV-002823,2025-09-01,1,MS,Preço,51815,Detrator
SRV-002824,2025-04-17,5,SP,Variedade,74997,Detrator
SRV-002825,2025-09-05,8,MT,Atendimento,70859,Neutro
SRV-002826,2025-01-14,1,CE,Atendimento,73236,Detrator
SRV-002827,2025-06-10,9,RS,Tempo de Entrega,97787,Promotor
SRV-002828,2025-03-12,1,RJ,Qualidade do Produto,88243,Detrator
SRV-002829,2025-06-01,2,GO,Qualidade do Produto,99653,Detrator
SRV-002830,2025-03-16,6,MT,Atendimento,32743,Detrator
SRV-002831,2025-08-03,5,RJ,Preço,66739,Detrator
SRV-002832,2025-02-20,7,BA,Variedade,86326,Neutro
SRV-002833,2025-05-23,7,MS,Variedade,91132,Neutro
SRV-002834,2025-02-05,5,CE,Preço,40339,Detrator
SRV-002835,2025-06-16,10,CE,Atendimento,44121,Promotor
SRV-002836,2025-08-24,9,CE,Variedade,52995,Promotor
SRV-002837,2025-09-17,2,PR,Qualidade do Produto,62032,Detrator
SRV-002838,2025-07-11,2,CE,Preço,59831,Detrator
SRV-002839,2025-07-21,0,RJ,Tempo de Entrega,51446,Detrator
SRV-002840,2025-09-19,6,PR,Atendimento,55678,Detrator
SRV-002841,2025-07-04,4,BA,Preço,30698,Detrator
SRV-002842,2025-06-07,3,SC,Variedade,90252,Detrator
SRV-002843,2025-09-03,9,MG,Atendimento,93404,Promotor
SRV-002844,2025-04-20,3,BA,Qualidade do Produto,57918,Detrator
SRV-002845,2025-04-09,3,PA,Atendimento,67235,Detrator
SRV-002846,2025-08-29,5,AM,Atendimento,16125,Detrator
SRV-002847,2025-07-21,7,PE,Qualidade do Produto,57511,Neutro
SRV-002848,2025-05-02,7,PR,Qualidade do Produto,39046,Neutro
SRV-002849,2025-04-27,4,GO,Atendimento,98296,Detrator
SRV-002850,2025-04-06,5,RJ,Qualidade do Produto,20114,Detrator
SRV-002851,2025-08-22,3,RJ,Preço,10637,Detrator
SRV-002852,2025-03-08,10,RS,Qualidade do Produto,48634,Promotor
SRV-002853,2025-08-06,8,SP,Qualidade do Produto,98713,Neutro
SRV-002854,2025-01-15,7,CE,Atendimento,45776,Neutro
SRV-002855,2025-09-30,9,MS,Preço,33600,Promotor
SRV-002856,2025-08-07,9,RJ,Tempo de Entrega,91787,Promotor
SRV-002857,2025-10-01,0,CE,Tempo de Entrega,36809,Detrator
SRV-002858,2025-05-27,1,ES,Variedade,33756,Detrator
SRV-002859,2025-11-28,8,SP,Qualidade do Produto,69469,Neutro
SRV-002860,2025-12-10,7,ES,Qualidade do Produto,48368,Neutro
SRV-002861,2025-06-01,2,GO,Preço,87185,Detrator
SRV-002862,2025-12-13,7,MS,Tempo de Entrega,86902,Neutro
SRV-002863,2025-10-31,0,MT,Variedade,21880,Detrator
SRV-002864,2025-01-15,9,GO,Preço,93319,Promotor
SRV-002865,2025-12-20,3,CE,Qualidade do Produto,67155,Detrator
SRV-002866,2025-03-25,2,PA,Tempo de Entrega,97762,Detrator
SRV-002867,2025-07-11,5,PR,Variedade,75316,Detrator
SRV-002868,2025-02-10,6,PE,Atendimento,80856,Detrator
SRV-002869,2025-12-18,3,SP,Tempo de Entrega,18727,Detrator
SRV-002870,2025-11-20,6,MS,Variedade,87260,Detrator
SRV-002871,2025-09-18,8,PR,Preço,49211,Neutro
SRV-002872,2025-11-05,10,RJ,Atendimento,95469,Promotor
SRV-002873,2025-05-16,1,PE,Variedade,88930,Detrator
SRV-002874,2025-10-05,10,SC,Variedade,51417,Promotor
SRV-002875,2025-04-16,2,RJ,Qualidade do Produto,94658,Detrator
SRV-002876,2025-01-07,4,AM,Tempo de Entrega,72827,Detrator
SRV-002877,2025-10-29,2,MG,Qualidade do Produto,41437,Detrator
SRV-002878,2025-01-30,10,AM,Atendimento,30519,Promotor
SRV-002879,2025-05-06,7,BA,Variedade,17983,Neutro
SRV-002880,2025-12-23,9,SP,Qualidade do Produto,54656,Promotor
SRV-002881,2025-03-20,7,MS,Tempo de Entrega,15635,Neutro
SRV-002882,2025-03-08,7,MG,Atendimento,29622,Neutro
SRV-002883,2025-01-23,8,GO,Preço,84975,Neutro
SRV-002884,2025-07-08,3,CE,Qualidade do Produto,70666,Detrator
SRV-002885,2025-03-15,4,SP,Atendimento,66005,Detrator
SRV-002886,2025-01-05,4,MT,Preço,21403,Detrator
SRV-002887,2025-03-23,7,MT,Qualidade do Produto,70477,Neutro
SRV-002888,2025-01-25,6,BA,Atendimento,75035,Detrator
SRV-002889,2025-09-21,8,SP,Atendimento,42903,Neutro
SRV-002890,2025-01-02,7,GO,Qualidade do Produto,17311,Neutro
SRV-002891,2025-10-05,1,PR,Atendimento,60611,Detrator
SRV-002892,2025-11-24,9,ES,Variedade,30615,Promotor
SRV-002893,2025-12-09,3,RS,Qualidade do Produto,66808,Detrator
SRV-002894,2025-08-12,5,AM,Atendimento,43580,Detrator
SRV-002895,2025-03-13,1,PR,Preço,67052,Detrator
SRV-002896,2025-03-09,6,BA,Preço,52898,Detrator
SRV-002897,2025-11-16,2,MS,Variedade,33952,Detrator
SRV-002898,2025-04-04,2,AM,Qualidade do Produto,92790,Detrator
SRV-002899,2025-01-19,10,MT,Atendimento,25227,Promotor
SRV-002900,2025-05-08,1,SP,Atendimento,23760,Detrator
SRV-002901,2025-12-09,10,PR,Preço,18826,Promotor
SRV-002902,2025-03-23,7,ES,Variedade,89475,Neutro
SRV-002903,2025-09-11,5,MG,Preço,93213,Detrator
SRV-002904,2025-08-09,0,PR,Preço,70432,Detrator
SRV-002905,2025-12-09,0,CE,Variedade,83996,Detrator
SRV-002906,2025-04-07,6,PA,Qualidade do Produto,68204,Detrator
SRV-002907,2025-02-21,7,MG,Atendimento,18673,Neutro
SRV-002908,2025-06-24,4,BA,Qualidade do Produto,46158,Detrator
SRV-002909,2025-12-04,10,GO,Tempo de Entrega,84989,Promotor
SRV-002910,2025-07-01,4,MG,Tempo de Entrega,25904,Detrator
SRV-002911,2025-12-19,3,SP,Tempo de Entrega,25396,Detrator
SRV-002912,2025-04-25,5,PE,Variedade,97469,Detrator
SRV-002913,2025-12-14,5,PA,Preço,64039,Detrator
SRV-002914,2025-01-01,2,PE,Qualidade do Produto,14334,Detrator
SRV-002915,2025-03-04,8,SC,Atendimento,37268,Neutro
SRV-002916,2025-09-05,10,CE,Tempo de Entrega,74636,Promotor
SRV-002917,2025-08-19,6,SP,Qualidade do Produto,32068,Detrator
SRV-002918,2025-08-14,0,BA,Tempo de Entrega,38247,Detrator
SRV-002919,2025-01-19,6,RJ,Tempo de Entrega,75121,Detrator
SRV-002920,2025-01-31,4,PE,Atendimento,98670,Detrator
SRV-002921,2025-11-29,4,AM,Variedade,26285,Detrator
SRV-002922,2025-05-01,1,BA,Preço,96903,Detrator
SRV-002923,2025-01-24,3,MG,Variedade,34136,Detrator
SRV-002924,2025-11-21,5,GO,Qualidade do Produto,70378,Detrator
SRV-002925,2025-07-30,9,PR,Variedade,47787,Promotor
SRV-002926,2025-06-10,10,PE,Qualidade do Produto,34425,Promotor
SRV-002927,2025-09-12,6,GO,Qualidade do Produto,28961,Detrator
SRV-002928,2025-02-28,10,SP,Preço,43443,Promotor
SRV-002929,2025-04-24,4,PE,Atendimento,28823,Detrator
SRV-002930,2025-06-09,8,PA,Preço,85409,Neutro
SRV-002931,2025-08-08,2,ES,Variedade,81123,Detrator
SRV-002932,2025-12-23,0,ES,Qualidade do Produto,35852,Detrator
SRV-002933,2025-06-18,3,PA,Tempo de Entrega,47535,Detrator
SRV-002934,2025-01-12,8,ES,Tempo de Entrega,17004,Neutro
SRV-002935,2025-08-30,3,CE,Qualidade do Produto,37823,Detrator
SRV-002936,2025-05-19,1,MS,Preço,64086,Detrator
SRV-002937,2025-04-07,9,PE,Atendimento,17131,Promotor
SRV-002938,2025-05-27,4,AM,Preço,93232,Detrator
SRV-002939,2025-07-01,2,SC,Qualidade do Produto,35649,Detrator
SRV-002940,2025-02-26,8,MT,Qualidade do Produto,14099,Neutro
SRV-002941,2025-02-11,3,BA,Atendimento,60806,Detrator
SRV-002942,2025-12-20,5,MS,Variedade,41571,Detrator
SRV-002943,2025-07-18,1,AM,Variedade,40580,Detrator
SRV-002944,2025-01-31,5,ES,Atendimento,91118,Detrator
SRV-002945,2025-06-29,2,MG,Variedade,36469,Detrator
SRV-002946,2025-01-02,8,AM,Tempo de Entrega,75179,Neutro
SRV-002947,2025-10-15,10,SP,Variedade,97938,Promotor
SRV-002948,2025-05-18,1,CE,Variedade,34236,Detrator
SRV-002949,2025-04-15,8,PA,Variedade,35110,Neutro
SRV-002950,2025-08-06,4,PA,Tempo de Entrega,33430,Detrator
SRV-002951,2025-08-10,7,RS,Variedade,54407,Neutro
SRV-002952,2025-11-27,1,ES,Tempo de Entrega,47948,Detrator
SRV-002953,2025-04-15,5,AM,Atendimento,93299,Detrator
SRV-002954,2025-05-07,2,BA,Preço,92565,Detrator
SRV-002955,2025-09-22,9,AM,Atendimento,67367,Promotor
SRV-002956,2025-07-19,4,MG,Preço,48180,Detrator
SRV-002957,2025-09-09,7,SP,Atendimento,14652,Neutro
SRV-002958,2025-01-15,9,PR,Preço,82370,Promotor
SRV-002959,2025-08-14,0,AM,Preço,98023,Detrator
SRV-002960,2025-12-19,4,RJ,Qualidade do Produto,17084,Detrator
SRV-002961,2025-04-15,2,MG,Preço,55630,Detrator
SRV-002962,2025-08-21,3,AM,Preço,63276,Detrator
SRV-002963,2025-11-15,1,SC,Qualidade do Produto,90228,Detrator
SRV-002964,2025-08-07,8,MG,Variedade,12655,Neutro
SRV-002965,2025-10-04,2,MG,Variedade,67752,Detrator
SRV-002966,2025-09-18,1,MS,Qualidade do Produto,57670,Detrator
SRV-002967,2025-12-07,9,SC,Tempo de Entrega,15272,Promotor
SRV-002968,2025-12-02,10,PR,Preço,10218,Promotor
SRV-002969,2025-07-09,8,CE,Preço,47471,Neutro
SRV-002970,2025-07-17,6,PE,Qualidade do Produto,58762,Detrator
SRV-002971,2025-12-19,5,SP,Qualidade do Produto,31515,Detrator
SRV-002972,2025-10-04,0,GO,Tempo de Entrega,44307,Detrator
SRV-002973,2025-12-02,4,MG,Variedade,88681,Detrator
SRV-002974,2025-02-08,10,MG,Atendimento,27986,Promotor
SRV-002975,2025-06-11,10,MT,Variedade,94624,Promotor
SRV-002976,2025-05-01,2,SC,Preço,80600,Detrator
SRV-002977,2025-09-19,0,BA,Qualidade do Produto,64888,Detrator
SRV-002978,2025-08-04,3,MG,Tempo de Entrega,97732,Detrator
SRV-002979,2025-11-08,1,MG,Variedade,21603,Detrator
SRV-002980,2025-02-18,1,SC,Tempo de Entrega,78024,Detrator
SRV-002981,2025-04-02,2,BA,Variedade,38897,Detrator
SRV-002982,2025-05-09,7,SC,Preço,28802,Neutro
SRV-002983,2025-11-17,7,GO,Atendimento,26411,Neutro
SRV-002984,2025-01-28,6,MS,Tempo de Entrega,70399,Detrator
SRV-002985,2025-12-22,5,AM,Tempo de Entrega,70692,Detrator
SRV-002986,2025-05-28,8,CE,Atendimento,67676,Neutro
SRV-002987,2025-11-24,3,MG,Tempo de Entrega,22770,Detrator
SRV-002988,2025-03-06,0,ES,Tempo de Entrega,83513,Detrator
SRV-002989,2025-08-06,7,SP,Variedade,47429,Neutro
SRV-002990,2025-02-20,6,GO,Variedade,69429,Detrator
SRV-002991,2025-11-01,6,BA,Atendimento,80085,Detrator
SRV-002992,2025-03-15,2,ES,Preço,30337,Detrator
SRV-002993,2025-07-18,3,SC,Tempo de Entrega,96181,Detrator
SRV-002994,2025-07-11,9,MT,Preço,34507,Promotor
SRV-002995,2025-07-08,8,MG,Atendimento,69596,Neutro
SRV-002996,2025-01-12,5,MT,Atendimento,80509,Detrator
SRV-002997,2025-08-27,4,MS,Variedade,18436,Detrator
SRV-002998,2025-12-26,2,MT,Tempo de Entrega,20086,Detrator
SRV-002999,2025-03-22,8,SC,Qualidade do Produto,93276,Neutro
SRV-003000,2025-09-27,4,MS,Atendimento,29851,Detrator
SRV-003001,2025-10-17,4,MT,Tempo de Entrega,49732,Detrator
SRV-003002,2025-02-17,3,PE,Preço,24842,Detrator
SRV-003003,2025-11-13,3,PE,Variedade,11745,Detrator
SRV-003004,2025-07-28,0,CE,Preço,22697,Detrator
SRV-003005,2025-02-04,6,MG,Atendimento,13879,Detrator
SRV-003006,2025-04-29,8,MG,Atendimento,95697,Neutro
SRV-003007,2025-03-06,2,ES,Preço,28499,Detrator
SRV-003008,2025-11-11,1,MS,Atendimento,98177,Detrator
SRV-003009,2025-08-30,2,RS,Tempo de Entrega,45035,Detrator
SRV-003010,2025-02-05,0,MG,Atendimento,28651,Detrator
SRV-003011,2025-09-09,5,CE,Variedade,85224,Detrator
SRV-003012,2025-08-31,10,BA,Tempo de Entrega,86524,Promotor
SRV-003013,2025-02-11,10,MT,Qualidade do Produto,99006,Promotor
SRV-003014,2025-03-10,6,BA,Atendimento,47249,Detrator
SRV-003015,2025-04-17,10,SC,Atendimento,33849,Promotor
SRV-003016,2025-02-08,10,ES,Variedade,83309,Promotor
SRV-003017,2025-03-10,1,MT,Variedade,39076,Detrator
SRV-003018,2025-06-29,7,MS,Preço,80123,Neutro
SRV-003019,2025-01-12,5,MT,Preço,43124,Detrator
SRV-003020,2025-12-05,3,PR,Preço,25787,Detrator
SRV-003021,2025-07-23,4,MS,Variedade,63462,Detrator
SRV-003022,2025-02-05,7,RJ,Preço,95984,Neutro
SRV-003023,2025-05-06,2,GO,Preço,81035,Detrator
SRV-003024,2025-03-04,2,SC,Qualidade do Produto,13841,Detrator
SRV-003025,2025-11-28,10,MG,Preço,54890,Promotor
SRV-003026,2025-03-23,3,PA,Atendimento,35402,Detrator
SRV-003027,2025-11-03,0,SC,Variedade,98591,Detrator
SRV-003028,2025-10-26,8,MS,Tempo de Entrega,76201,Neutro
SRV-003029,2025-02-03,7,PR,Qualidade do Produto,33237,Neutro
SRV-003030,2025-08-28,7,AM,Variedade,52988,Neutro
SRV-003031,2025-04-07,9,RJ,Variedade,86310,Promotor
SRV-003032,2025-02-18,5,PA,Atendimento,10553,Detrator
SRV-003033,2025-05-26,6,MS,Preço,23860,Detrator
SRV-003034,2025-05-05,5,GO,Atendimento,17045,Detrator
SRV-003035,2025-07-08,8,AM,Preço,84916,Neutro
SRV-003036,2025-02-26,2,PR,Preço,66435,Detrator
SRV-003037,2025-12-15,2,PR,Variedade,42261,Detrator
SRV-003038,2025-04-19,2,AM,Preço,88879,Detrator
SRV-003039,2025-01-05,9,PE,Qualidade do Produto,12853,Promotor
SRV-003040,2025-01-24,2,MT,Qualidade do Produto,85664,Detrator
SRV-003041,2025-08-09,8,BA,Qualidade do Produto,58022,Neutro
SRV-003042,2025-11-11,3,MS,Variedade,12736,Detrator
SRV-003043,2025-10-21,6,MS,Atendimento,43724,Detrator
SRV-003044,2025-01-10,8,RS,Tempo de Entrega,21440,Neutro
SRV-003045,2025-06-14,10,PA,Preço,80716,Promotor
