ID_Pedido,Data_Venda,ID_Produto,Quantidade,Faturamento_Bruto,Custo_Total,Regiao,Estado,Forma_Pagamento,Comissao_Percentual,ID_Sist_Antigo
PED-008862,2025-09-20,PROD-111,3,240.45,132.25,Sudeste,RJ,Cartão de Débito,0.05,69290
PED-008863,2025-08-19,PROD-109,3,170.41,93.73,Sudeste,RJ,Pix,0.02,97488
PED-008864,2025-06-14,PROD-125,1,40.38,22.21,Sudeste,SP,Pix,0.05,62201
PED-008865,2025-01-30,PROD-101,2,312.96,244.11,Sudeste,MG,Cartão de Débito,0.05,31134
PED-008866,2025-04-14,PROD-133,2,361.75,282.17,Sudeste,SP,Cartão de Crédito,0.05,67419
PED-008867,2025-04-14,PROD-117,1,71.04,39.07,Sudeste,SP,Cartão de Débito,0.05,35246
PED-008868,2025-03-09,PROD-130,1,244.54,190.74,Sudeste,MG,Cartão de Débito,0.05,38316
PED-008869,2025-04-13,PROD-102,3,697.55,544.09,Norte,PA,Pix,0.05,26387
PED-008870,2025-01-11,PROD-132,3,649.66,506.73,Norte,AM,Pix,0.05,11902
PED-008871,2025-04-12,PROD-135,2,393.77,307.14,Sudeste,MG,Cartão de Crédito,0.05,99586
PED-008872,2025-10-04,PROD-100,2,373.56,291.38,Sul,RS,Cartão de Crédito,0.02,48415
PED-008873,2025-12-20,PROD-118,6,493.08,271.19,Norte,PA,Boleto,0.02,41812
PED-008874,2025-12-04,PROD-133,2,407.03,317.48,Sudeste,RJ,Boleto,0.05,28908
PED-008875,2025-11-13,PROD-115,3,96.71,53.19,Sudeste,MG,Cartão de Débito,0.05,68318
PED-008876,2025-09-15,PROD-132,3,502.0,391.56,Sul,PR,Pix,0.02,64956
PED-008877,2025-08-04,PROD-121,3,138.56,76.21,Sudeste,SP,Pix,0.05,58619
PED-008878,2025-03-24,PROD-132,1,236.64,184.58,Sul,RS,Pix,0.05,36263
PED-008879,2025-07-09,PROD-111,2,132.02,72.61,Centro-Oeste,GO,Cartão de Crédito,0.05,36187
PED-008880,2025-06-20,PROD-109,1,61.91,34.05,Nordeste,BA,Cartão de Débito,0.05,69244
PED-008881,2025-06-10,PROD-120,2,118.16,64.99,Sudeste,RJ,Pix,0.05,75733
PED-008882,2025-11-16,PROD-119,1,52.72,29.0,Sudeste,SP,Boleto,0.05,28416
PED-008883,2025-12-02,PROD-133,3,533.53,416.15,Nordeste,BA,Cartão de Débito,0.02,15608
PED-008884,2025-04-04,PROD-135,3,500.76,390.59,Sudeste,MG,Pix,0.05,69086
PED-008885,2025-01-26,PROD-109,3,132.86,73.07,Sul,SC,Boleto,0.02,55806
PED-008886,2025-05-27,PROD-104,3,635.84,495.96,Nordeste,PE,Cartão de Crédito,0.02,29571
PED-008887,2025-01-28,PROD-133,1,217.45,169.61,Sul,SC,Cartão de Crédito,0.05,68857
PED-008888,2025-11-28,PROD-123,1,47.32,26.03,Sul,PR,Cartão de Crédito,0.05,44999
PED-008889,2025-07-05,PROD-119,1,51.77,28.47,Centro-Oeste,MS,Cartão de Crédito,0.02,49530
PED-008890,2025-04-26,PROD-125,1,67.96,37.38,Norte,AM,Cartão de Crédito,0.02,78118
PED-008891,2025-07-25,PROD-105,1,150.15,117.12,Sul,RS,Cartão de Crédito,0.02,67365
PED-008892,2025-07-07,PROD-106,3,184.54,101.5,Sudeste,MG,Cartão de Débito,0.02,50468
PED-008893,2025-01-19,PROD-125,2,90.93,50.01,Nordeste,BA,Pix,0.02,53131
PED-008894,2025-07-07,PROD-100,2,362.05,282.4,Norte,PA,Cartão de Débito,0.05,45172
PED-008895,2025-11-10,PROD-128,2,137.39,75.56,Sudeste,MG,Cartão de Crédito,0.02,39094
PED-008896,2025-01-23,PROD-121,2,73.27,40.3,Sul,RS,Cartão de Crédito,0.05,99950
PED-008897,2025-07-19,PROD-105,2,433.94,338.47,Sudeste,MG,Cartão de Débito,0.02,39230
PED-008898,2025-09-06,PROD-103,2,373.78,291.55,Sudeste,RJ,Pix,0.05,41464
PED-008899,2025-02-25,PROD-104,2,324.12,252.81,Sudeste,RJ,Cartão de Débito,0.05,31631
PED-008900,2025-06-20,PROD-110,1,39.51,21.73,Sul,RS,Cartão de Débito,0.02,64932
PED-008901,2025-04-18,PROD-127,1,49.81,27.4,Sul,PR,Cartão de Crédito,0.05,53457
PED-008902,2025-05-04,PROD-120,2,70.08,38.54,Sul,SC,Boleto,0.05,11818
PED-008903,2025-08-31,PROD-110,3,201.62,110.89,Centro-Oeste,MT,Boleto,0.05,39452
PED-008904,2025-10-21,PROD-109,3,113.24,62.28,Norte,PA,Cartão de Débito,0.02,29921
PED-008905,2025-04-28,PROD-124,3,219.74,120.86,Sudeste,RJ,Cartão de Crédito,0.05,40292
PED-008906,2025-04-09,PROD-116,1,53.01,29.16,Norte,AM,Cartão de Crédito,0.02,16069
PED-008907,2025-06-21,PROD-117,3,173.44,95.39,Sul,PR,Cartão de Débito,0.02,87189
PED-008908,2025-06-08,PROD-100,3,513.13,400.24,Sudeste,MG,Pix,0.02,83787
PED-008909,2025-10-22,PROD-116,3,116.02,63.81,Sudeste,MG,Cartão de Crédito,0.05,64636
PED-008910,2025-05-17,PROD-126,1,77.02,42.36,Sudeste,SP,Cartão de Débito,0.05,90299
PED-008911,2025-07-22,PROD-133,2,322.24,251.35,Centro-Oeste,MT,Pix,0.02,39311
PED-008912,2025-09-15,PROD-132,2,458.46,357.6,Nordeste,PE,Boleto,0.05,79892
PED-008913,2025-11-22,PROD-135,3,663.22,517.31,Nordeste,CE,Cartão de Débito,0.02,41845
PED-008914,2025-12-01,PROD-115,2,94.52,51.99,Sudeste,RJ,Pix,0.05,20471
PED-008915,2025-06-18,PROD-122,1,81.12,44.62,Centro-Oeste,MS,Cartão de Crédito,0.05,26256
PED-008916,2025-06-08,PROD-124,2,111.35,61.24,Norte,AM,Cartão de Débito,0.05,12680
PED-008917,2025-06-26,PROD-130,3,720.35,561.87,Sul,PR,Cartão de Débito,0.05,14038
PED-008918,2025-09-17,PROD-130,1,168.85,131.7,Nordeste,PE,Cartão de Crédito,0.05,46094
PED-008919,2025-05-20,PROD-108,3,149.76,82.37,Sudeste,MG,Pix,0.05,71686
PED-008920,2025-07-24,PROD-111,3,194.43,106.94,Sul,PR,Boleto,0.02,84273
PED-008921,2025-12-01,PROD-132,3,546.61,426.36,Sudeste,SP,Pix,0.02,24119
PED-008922,2025-01-05,PROD-120,1,50.61,27.84,Sul,RS,Pix,0.05,37946
PED-008923,2025-07-16,PROD-126,1,78.51,43.18,Nordeste,CE,Cartão de Crédito,0.05,46302
PED-008924,2025-05-16,PROD-124,2,123.76,68.07,Sul,SC,Cartão de Débito,0.02,72524
PED-008925,2025-08-22,PROD-130,2,498.98,389.2,Sudeste,SP,Cartão de Débito,0.02,86489
PED-008926,2025-05-26,PROD-110,1,49.95,27.47,Sul,PR,Boleto,0.02,41117
PED-008927,2025-04-07,PROD-112,1,58.58,32.22,Sudeste,MG,Cartão de Débito,0.05,66119
PED-008928,2025-01-07,PROD-132,1,183.42,143.07,Norte,AM,Pix,0.05,37239
PED-008929,2025-04-03,PROD-116,1,79.0,43.45,Sudeste,SP,Cartão de Crédito,0.02,64613
PED-008930,2025-09-25,PROD-130,2,396.93,309.61,Centro-Oeste,MT,Pix,0.02,53846
PED-008931,2025-10-14,PROD-129,3,138.88,76.38,Sul,PR,Pix,0.02,85365
PED-008932,2025-06-27,PROD-118,3,121.77,66.97,Sudeste,MG,Cartão de Débito,0.02,82455
PED-008933,2025-02-22,PROD-127,3,237.03,130.37,Sudeste,SP,Cartão de Débito,0.02,82903
PED-008934,2025-11-13,PROD-114,2,78.23,43.03,Sudeste,MG,Cartão de Débito,0.05,35440
PED-008935,2025-07-03,PROD-103,2,423.97,330.7,Nordeste,PE,Boleto,0.05,69838
PED-008936,2025-10-16,PROD-108,3,90.72,49.9,Sul,SC,Cartão de Crédito,0.05,58618
PED-008937,2025-02-26,PROD-120,2,62.61,34.44,Nordeste,BA,Cartão de Débito,0.05,63186
PED-008938,2025-01-18,PROD-126,1,87.28,48.0,Centro-Oeste,MT,Cartão de Débito,0.02,43323
PED-008939,2025-11-13,PROD-104,3,569.37,444.11,Sudeste,MG,Pix,0.02,97846
PED-008940,2025-03-25,PROD-110,2,162.85,89.57,Sudeste,MG,Pix,0.02,50395
PED-008941,2025-10-13,PROD-133,3,667.37,520.55,Sul,RS,Cartão de Débito,0.02,39592
PED-008942,2025-03-26,PROD-128,3,203.69,112.03,Centro-Oeste,GO,Cartão de Crédito,0.02,20046
PED-008943,2025-08-08,PROD-130,2,337.7,263.41,Sudeste,SP,Cartão de Crédito,0.05,79329
PED-008944,2025-02-07,PROD-106,1,78.13,42.97,Nordeste,CE,Pix,0.02,29733
PED-008945,2025-01-06,PROD-118,1,67.81,37.3,Nordeste,PE,Cartão de Crédito,0.02,84434
PED-008946,2025-07-11,PROD-112,3,180.51,99.28,Norte,AM,Cartão de Crédito,0.02,48693
PED-008947,2025-10-22,PROD-127,1,55.34,30.44,Sudeste,RJ,Cartão de Débito,0.02,20655
PED-008948,2025-05-29,PROD-107,3,133.9,73.65,Sudeste,MG,Boleto,0.05,77065
PED-008949,2025-10-16,PROD-104,2,489.85,382.08,Sul,SC,Cartão de Débito,0.05,21429
PED-008950,2025-08-17,PROD-109,1,32.09,17.65,Sul,PR,Cartão de Crédito,0.05,29470
PED-008951,2025-09-02,PROD-130,3,722.18,563.3,Sudeste,RJ,Cartão de Débito,0.05,27528
PED-008952,2025-06-05,PROD-124,3,236.21,129.92,Centro-Oeste,MS,Boleto,0.05,18047
PED-008953,2025-08-10,PROD-119,1,44.24,24.33,Sudeste,SP,Pix,0.05,93109
PED-008954,2025-06-12,PROD-113,1,63.29,34.81,Centro-Oeste,MS,Boleto,0.05,35755
PED-008955,2025-03-04,PROD-109,1,65.06,35.78,Sul,SC,Boleto,0.02,40107
PED-008956,2025-08-09,PROD-122,3,178.98,98.44,Sul,SC,Boleto,0.02,14921
PED-008957,2025-07-07,PROD-129,3,210.51,115.78,Sudeste,MG,Cartão de Débito,0.05,96463
PED-008958,2025-04-01,PROD-100,1,244.61,190.8,Sul,PR,Pix,0.05,67626
PED-008959,2025-07-11,PROD-108,3,226.66,124.66,Sudeste,RJ,Boleto,0.02,91608
PED-008960,2025-09-20,PROD-119,1,71.78,39.48,Norte,AM,Boleto,0.02,27128
PED-008961,2025-12-18,PROD-105,3,526.8,410.9,Sul,PR,Cartão de Débito,0.02,83404
PED-008962,2025-09-02,PROD-103,3,676.46,527.64,Norte,AM,Boleto,0.02,72263
PED-008963,2025-06-15,PROD-103,2,460.78,359.41,Nordeste,CE,Cartão de Débito,0.02,14754
PED-008964,2025-03-18,PROD-127,2,123.03,67.67,Sudeste,SP,Pix,0.02,34787
PED-008965,2025-11-28,PROD-119,2,110.64,60.85,Sul,SC,Cartão de Crédito,0.05,21478
PED-008966,2025-04-26,PROD-124,1,39.33,21.63,Norte,AM,Pix,0.02,53461
PED-008967,2025-08-01,PROD-108,2,165.43,90.99,Sudeste,SP,Pix,0.05,88171
PED-008968,2025-08-06,PROD-113,2,88.2,48.51,Sudeste,RJ,Pix,0.02,78626
PED-008969,2025-06-30,PROD-109,3,107.58,59.17,Nordeste,PE,Cartão de Débito,0.02,84016
PED-008970,2025-10-17,PROD-129,2,100.11,55.06,Sudeste,MG,Boleto,0.05,85777
PED-008971,2025-07-27,PROD-130,2,498.55,388.87,Centro-Oeste,MT,Boleto,0.02,81314
PED-008972,2025-12-25,PROD-119,4,135.86,74.72,Nordeste,CE,Cartão de Débito,0.05,17558
PED-008973,2025-06-15,PROD-101,1,192.87,150.44,Sul,RS,Cartão de Crédito,0.02,44176
PED-008974,2025-01-25,PROD-134,3,533.72,416.3,Sudeste,MG,Boleto,0.05,20853
PED-008975,2025-02-02,PROD-123,1,79.68,43.82,Norte,AM,Cartão de Crédito,0.02,25388
PED-008976,2025-04-09,PROD-118,3,169.22,93.07,Sul,RS,Pix,0.05,87262
PED-008977,2025-06-24,PROD-103,1,216.48,168.85,Nordeste,PE,Boleto,0.05,65282
PED-008978,2025-09-11,PROD-114,3,254.34,139.89,Sul,PR,Pix,0.05,67203
PED-008979,2025-06-15,PROD-118,2,67.92,37.36,Sudeste,RJ,Cartão de Débito,0.05,17581
PED-008980,2025-05-22,PROD-100,2,458.63,357.73,Sudeste,RJ,Boleto,0.02,35290
PED-008981,2025-08-30,PROD-121,3,251.45,138.3,Sudeste,MG,Boleto,0.05,61184
PED-008982,2025-06-07,PROD-102,2,364.93,284.65,Sudeste,SP,Cartão de Débito,0.02,52886
PED-008983,2025-09-25,PROD-126,1,58.86,32.37,Centro-Oeste,MS,Cartão de Débito,0.02,93313
PED-008984,2025-06-13,PROD-110,1,43.89,24.14,Nordeste,CE,Cartão de Crédito,0.05,58217
PED-008985,2025-02-07,PROD-129,3,231.75,127.46,Sul,PR,Cartão de Débito,0.02,31000
PED-008986,2025-09-06,PROD-118,2,105.38,57.96,Nordeste,BA,Cartão de Crédito,0.02,80338
PED-008987,2025-03-29,PROD-113,1,60.34,33.19,Sudeste,MG,Pix,0.05,71737
PED-008988,2025-05-04,PROD-133,2,430.29,335.63,Sul,SC,Cartão de Débito,0.02,28434
PED-008989,2025-06-18,PROD-102,2,442.55,345.19,Sul,RS,Pix,0.02,97161
PED-008990,2025-10-06,PROD-103,1,228.96,178.59,Sudeste,RJ,Pix,0.02,68382
PED-008991,2025-01-09,PROD-131,1,199.11,155.31,Nordeste,BA,Boleto,0.02,67359
PED-008992,2025-04-25,PROD-100,2,301.93,235.51,Nordeste,PE,Cartão de Débito,0.05,55028
PED-008993,2025-12-11,PROD-121,3,175.85,96.72,Norte,AM,Cartão de Débito,0.05,32215
PED-008994,2025-04-18,PROD-115,1,43.6,23.98,Norte,AM,Cartão de Crédito,0.05,66119
PED-008995,2025-02-19,PROD-120,2,94.94,52.22,Sul,SC,Cartão de Crédito,0.05,58326
PED-008996,2025-11-09,PROD-121,1,43.45,23.9,Sudeste,MG,Cartão de Crédito,0.02,95295
PED-008997,2025-08-03,PROD-104,2,353.02,275.36,Nordeste,PE,Cartão de Débito,0.02,19113
PED-008998,2025-07-21,PROD-125,2,118.57,65.21,Sudeste,RJ,Pix,0.02,60246
PED-008999,2025-08-09,PROD-100,3,501.4,391.09,Centro-Oeste,GO,Pix,0.02,36329
PED-009000,2025-09-11,PROD-117,2,81.16,44.64,Sul,RS,Pix,0.05,26194
PED-009001,2025-05-06,PROD-113,2,123.02,67.66,Nordeste,BA,Boleto,0.02,91789
PED-009002,2025-08-31,PROD-113,2,80.68,44.37,Sudeste,MG,Pix,0.02,69510
PED-009003,2025-03-10,PROD-125,1,87.69,48.23,Centro-Oeste,MT,Cartão de Débito,0.02,79389
PED-009004,2025-03-20,PROD-115,2,134.75,74.11,Centro-Oeste,MS,Boleto,0.02,97937
PED-009005,2025-10-31,PROD-127,3,215.47,118.51,Sudeste,MG,Pix,0.05,24698
PED-009006,2025-07-26,PROD-129,3,146.79,80.73,Norte,PA,Pix,0.05,20586
PED-009007,2025-12-23,PROD-135,2,424.38,331.02,Sudeste,SP,Boleto,0.02,46803
PED-009008,2025-01-03,PROD-114,1,49.13,27.02,Sul,RS,Boleto,0.05,55263
PED-009009,2025-11-05,PROD-135,3,492.19,383.91,Sul,SC,Cartão de Crédito,0.02,86607
PED-009010,2025-01-04,PROD-120,3,99.81,54.9,Centro-Oeste,GO,Pix,0.02,32224
PED-009011,2025-04-03,PROD-116,3,155.85,85.72,Centro-Oeste,GO,Pix,0.05,18049
PED-009012,2025-02-20,PROD-122,2,126.01,69.31,Norte,PA,Cartão de Crédito,0.02,16366
PED-009013,2025-09-29,PROD-135,3,693.42,540.87,Sudeste,MG,Pix,0.05,20121
PED-009014,2025-12-10,PROD-105,3,732.98,571.72,Sudeste,SP,Pix,0.02,39723
PED-009015,2025-11-09,PROD-104,1,197.64,154.16,Sudeste,SP,Boleto,0.02,81313
PED-009016,2025-05-27,PROD-107,1,59.89,32.94,Sudeste,SP,Cartão de Débito,0.05,47195
PED-009017,2025-08-01,PROD-126,1,37.78,20.78,Sul,RS,Pix,0.02,90292
PED-009018,2025-08-10,PROD-114,3,118.94,65.42,Norte,AM,Pix,0.05,82499
PED-009019,2025-05-22,PROD-130,2,320.27,249.81,Sudeste,RJ,Cartão de Crédito,0.02,63370
PED-009020,2025-06-22,PROD-117,3,232.54,127.9,Sudeste,RJ,Pix,0.05,38680
PED-009021,2025-10-25,PROD-131,1,210.5,164.19,Sudeste,RJ,Cartão de Débito,0.02,29267
PED-009022,2025-03-12,PROD-118,3,101.1,55.61,Centro-Oeste,GO,Boleto,0.02,52719
PED-009023,2025-02-22,PROD-124,2,110.85,60.97,Nordeste,BA,Boleto,0.05,79022
PED-009024,2025-10-27,PROD-132,3,457.19,356.61,Norte,PA,Cartão de Crédito,0.05,67128
PED-009025,2025-07-12,PROD-109,2,164.15,90.28,Sudeste,SP,Boleto,0.05,50517
PED-009026,2025-04-28,PROD-122,1,84.92,46.71,Sudeste,SP,Cartão de Débito,0.02,77511
PED-009027,2025-07-21,PROD-134,2,389.91,304.13,Norte,PA,Boleto,0.02,92745
PED-009028,2025-11-26,PROD-107,1,49.14,27.03,Sudeste,RJ,Pix,0.05,11755
PED-009029,2025-03-29,PROD-119,1,89.8,49.39,Sudeste,RJ,Cartão de Débito,0.05,48661
PED-009030,2025-02-23,PROD-107,3,127.85,70.32,Sul,SC,Pix,0.05,48674
PED-009031,2025-09-15,PROD-113,2,112.26,61.74,Nordeste,BA,Cartão de Débito,0.05,64714
PED-009032,2025-07-27,PROD-122,1,40.75,22.41,Sudeste,MG,Cartão de Crédito,0.02,23485
PED-009033,2025-10-06,PROD-113,1,61.0,33.55,Centro-Oeste,MS,Cartão de Crédito,0.05,23248
PED-009034,2025-01-16,PROD-119,3,91.12,50.12,Sudeste,MG,Pix,0.05,87852
PED-009035,2025-09-19,PROD-133,1,239.52,186.83,Nordeste,CE,Cartão de Crédito,0.02,66685
PED-009036,2025-03-25,PROD-100,3,681.27,531.39,Centro-Oeste,MS,Boleto,0.02,84530
PED-009037,2025-12-07,PROD-114,2,64.99,35.74,Sudeste,SP,Pix,0.02,61060
PED-009038,2025-12-08,PROD-107,4,197.41,108.58,Centro-Oeste,GO,Cartão de Crédito,0.05,44362
PED-009039,2025-09-05,PROD-135,2,385.73,300.87,Sudeste,SP,Boleto,0.02,71580
PED-009040,2025-01-08,PROD-110,3,136.93,75.31,Norte,AM,Boleto,0.02,62044
PED-009041,2025-04-20,PROD-121,2,99.88,54.93,Sudeste,SP,Cartão de Crédito,0.05,37588
PED-009042,2025-10-05,PROD-106,3,107.83,59.31,Sudeste,RJ,Boleto,0.02,36551
PED-009043,2025-06-22,PROD-104,2,461.48,359.95,Sudeste,MG,Cartão de Crédito,0.05,23058
PED-009044,2025-07-20,PROD-129,2,140.29,77.16,Sudeste,RJ,Pix,0.05,10120
PED-009045,2025-02-25,PROD-101,3,609.14,475.13,Sudeste,RJ,Cartão de Débito,0.05,38122
PED-009046,2025-03-31,PROD-110,1,86.81,47.75,Norte,AM,Cartão de Débito,0.02,30616
PED-009047,2025-10-13,PROD-133,2,354.7,276.67,Sudeste,MG,Cartão de Débito,0.05,64032
PED-009048,2025-01-12,PROD-125,1,69.13,38.02,Nordeste,CE,Cartão de Débito,0.05,50160
PED-009049,2025-10-25,PROD-126,2,178.5,98.18,Sudeste,MG,Cartão de Crédito,0.02,76733
PED-009050,2025-04-29,PROD-128,2,124.78,68.63,Sudeste,RJ,Cartão de Crédito,0.05,52511
PED-009051,2025-04-16,PROD-130,2,486.58,379.53,Sudeste,RJ,Cartão de Crédito,0.05,22578
PED-009052,2025-08-06,PROD-121,2,105.52,58.04,Sul,PR,Cartão de Crédito,0.02,71374
PED-009053,2025-08-28,PROD-131,2,471.97,368.14,Norte,AM,Cartão de Débito,0.05,52995
PED-009054,2025-08-31,PROD-101,2,367.57,286.7,Sudeste,SP,Pix,0.05,94235
PED-009055,2025-12-23,PROD-102,1,150.21,117.16,Sudeste,MG,Pix,0.05,36436
PED-009056,2025-04-17,PROD-107,1,71.97,39.58,Sudeste,RJ,Pix,0.05,74577
PED-009057,2025-05-18,PROD-122,1,36.13,19.87,Sul,SC,Boleto,0.05,39150
PED-009058,2025-01-28,PROD-113,1,56.7,31.19,Sul,PR,Pix,0.05,73311
PED-009059,2025-09-30,PROD-113,2,87.95,48.37,Sul,SC,Boleto,0.05,15296
PED-009060,2025-12-22,PROD-126,2,159.3,87.62,Norte,PA,Pix,0.02,81189
PED-009061,2025-08-19,PROD-106,2,124.39,68.41,Sul,SC,Pix,0.02,35833
PED-009062,2025-06-06,PROD-108,3,100.32,55.18,Sudeste,MG,Pix,0.02,67513
PED-009063,2025-12-20,PROD-103,1,195.34,152.37,Centro-Oeste,MT,Pix,0.05,42069
PED-009064,2025-05-11,PROD-103,2,308.28,240.46,Sudeste,SP,Pix,0.02,95764
PED-009065,2025-03-13,PROD-117,2,136.41,75.03,Sudeste,RJ,Cartão de Crédito,0.05,37079
PED-009066,2025-03-10,PROD-128,3,204.24,112.33,Centro-Oeste,MS,Cartão de Crédito,0.02,53283
PED-009067,2025-01-18,PROD-124,1,79.19,43.55,Nordeste,CE,Boleto,0.02,79902
PED-009068,2025-02-04,PROD-102,2,392.59,306.22,Sudeste,SP,Boleto,0.05,30938
PED-009069,2025-05-20,PROD-107,3,269.47,148.21,Sudeste,SP,Cartão de Crédito,0.05,83962
PED-009070,2025-02-21,PROD-100,1,223.26,174.14,Sul,RS,Cartão de Crédito,0.02,76069
PED-009071,2025-12-16,PROD-117,2,168.67,92.77,Sudeste,MG,Boleto,0.05,34285
PED-009072,2025-03-31,PROD-103,3,521.85,407.04,Nordeste,BA,Boleto,0.02,77433
PED-009073,2025-03-27,PROD-120,2,166.77,91.72,Sudeste,MG,Pix,0.05,62257
PED-009074,2025-06-16,PROD-126,1,61.68,33.92,Norte,AM,Cartão de Débito,0.02,36209
PED-009075,2025-07-16,PROD-125,2,128.64,70.75,Sul,RS,Cartão de Crédito,0.05,67074
PED-009076,2025-06-15,PROD-124,1,57.86,31.82,Sudeste,SP,Boleto,0.05,34772
PED-009077,2025-07-08,PROD-123,3,228.78,125.83,Nordeste,PE,Pix,0.02,62046
PED-009078,2025-09-14,PROD-130,1,150.26,117.2,Sul,SC,Pix,0.02,43976
PED-009079,2025-05-07,PROD-117,2,125.51,69.03,Sudeste,MG,Cartão de Débito,0.02,57928
PED-009080,2025-05-08,PROD-128,2,170.03,93.52,Sul,SC,Cartão de Débito,0.05,63034
PED-009081,2025-03-23,PROD-132,2,405.73,316.47,Sudeste,MG,Cartão de Débito,0.05,16742
PED-009082,2025-07-29,PROD-127,1,63.31,34.82,Norte,AM,Cartão de Débito,0.05,25603
PED-009083,2025-02-11,PROD-103,2,392.31,306.0,Norte,AM,Pix,0.02,28287
PED-009084,2025-05-01,PROD-110,2,130.31,71.67,Sudeste,RJ,Cartão de Débito,0.05,79370
PED-009085,2025-04-06,PROD-117,3,213.87,117.63,Centro-Oeste,MS,Pix,0.05,78396
PED-009086,2025-01-05,PROD-132,2,426.34,332.55,Sudeste,RJ,Boleto,0.02,14409
PED-009087,2025-06-04,PROD-130,1,170.06,132.65,Sudeste,SP,Cartão de Crédito,0.02,42405
PED-009088,2025-08-30,PROD-101,3,658.62,513.72,Centro-Oeste,GO,Cartão de Débito,0.05,80960
PED-009089,2025-07-23,PROD-113,1,77.08,42.39,Sul,SC,Cartão de Crédito,0.02,60083
PED-009090,2025-03-26,PROD-106,2,112.65,61.96,Sul,RS,Cartão de Débito,0.02,38760
PED-009091,2025-08-17,PROD-126,2,88.73,48.8,Nordeste,CE,Boleto,0.05,53030
PED-009092,2025-04-29,PROD-129,2,77.52,42.64,Sudeste,SP,Pix,0.02,38944
PED-009093,2025-12-01,PROD-120,4,320.19,176.1,Sudeste,RJ,Cartão de Débito,0.02,42571
PED-009094,2025-01-29,PROD-134,3,468.18,365.18,Norte,PA,Pix,0.05,75345
PED-009095,2025-12-07,PROD-103,1,236.13,184.18,Sudeste,SP,Pix,0.02,58950
PED-009096,2025-02-06,PROD-108,2,159.71,87.84,Centro-Oeste,MT,Boleto,0.05,99784
PED-009097,2025-05-02,PROD-130,3,680.11,530.49,Sudeste,SP,Cartão de Crédito,0.02,91257
PED-009098,2025-04-13,PROD-112,3,116.17,63.89,Sudeste,RJ,Pix,0.05,40050
PED-009099,2025-12-14,PROD-102,3,679.61,530.1,Nordeste,BA,Boleto,0.02,86951
PED-009100,2025-09-19,PROD-123,1,65.9,36.25,Sudeste,RJ,Cartão de Débito,0.02,12303
PED-009101,2025-05-23,PROD-107,1,70.25,38.64,Sul,PR,Cartão de Débito,0.02,29123
PED-009102,2025-07-24,PROD-133,2,391.97,305.74,Sudeste,SP,Cartão de Crédito,0.02,17957
PED-009103,2025-07-24,PROD-122,1,83.21,45.77,Sul,PR,Cartão de Crédito,0.02,87584
PED-009104,2025-08-23,PROD-121,2,82.85,45.57,Sudeste,SP,Cartão de Crédito,0.02,37296
PED-009105,2025-04-17,PROD-105,2,434.65,339.03,Sul,RS,Cartão de Crédito,0.02,62047
PED-009106,2025-11-29,PROD-133,1,223.85,174.6,Sul,RS,Pix,0.05,49856
PED-009107,2025-07-15,PROD-135,2,339.22,264.59,Norte,PA,Boleto,0.02,63262
PED-009108,2025-07-18,PROD-110,3,131.78,72.48,Sul,RS,Cartão de Crédito,0.02,60974
PED-009109,2025-03-02,PROD-130,1,229.54,179.04,Sudeste,RJ,Pix,0.05,34178
PED-009110,2025-03-31,PROD-112,1,34.72,19.1,Sudeste,MG,Cartão de Crédito,0.02,61111
PED-009111,2025-06-03,PROD-102,1,226.83,176.93,Sudeste,MG,Cartão de Crédito,0.02,38954
PED-009112,2025-03-30,PROD-122,3,256.18,140.9,Nordeste,PE,Cartão de Crédito,0.05,73388
PED-009113,2025-11-15,PROD-131,3,684.56,533.96,Nordeste,PE,Pix,0.02,64112
PED-009114,2025-08-09,PROD-109,2,126.8,69.74,Norte,AM,Cartão de Débito,0.05,88465
PED-009115,2025-01-02,PROD-117,3,180.69,99.38,Norte,PA,Cartão de Débito,0.02,34622
PED-009116,2025-03-23,PROD-124,1,58.66,32.26,Sudeste,MG,Pix,0.02,35745
PED-009117,2025-04-03,PROD-129,2,103.8,57.09,Centro-Oeste,GO,Cartão de Débito,0.02,35516
PED-009118,2025-07-13,PROD-118,1,88.07,48.44,Sudeste,RJ,Boleto,0.02,27336
PED-009119,2025-02-14,PROD-126,3,123.2,67.76,Norte,PA,Cartão de Débito,0.05,43681
PED-009120,2025-10-08,PROD-115,2,110.96,61.03,Sudeste,SP,Cartão de Crédito,0.05,59126
PED-009121,2025-03-17,PROD-130,1,172.15,134.28,Nordeste,CE,Boleto,0.02,27711
PED-009122,2025-10-07,PROD-125,2,147.36,81.05,Sudeste,RJ,Cartão de Débito,0.02,67324
PED-009123,2025-10-03,PROD-133,2,336.2,262.24,Nordeste,PE,Boleto,0.05,30638
PED-009124,2025-01-08,PROD-111,2,124.24,68.33,Sul,PR,Cartão de Débito,0.02,49229
PED-009125,2025-06-23,PROD-122,3,237.89,130.84,Sudeste,SP,Boleto,0.05,10942
PED-009126,2025-10-05,PROD-117,1,69.17,38.04,Sudeste,SP,Cartão de Débito,0.05,86603
PED-009127,2025-03-18,PROD-114,1,45.65,25.11,Sul,PR,Boleto,0.05,70308
PED-009128,2025-01-26,PROD-123,3,219.26,120.59,Sudeste,SP,Cartão de Débito,0.05,95112
PED-009129,2025-10-04,PROD-111,3,249.87,137.43,Sudeste,RJ,Cartão de Débito,0.02,67110
